offer_id,driver_id,passenger_id,request_id,driver_x,driver_y,passenger_x,passenger_y,driver_type,passenger_preference,distance_to_pickup_km,estimated_wait_time_min,driver_rating,trip_distance_km,surge_multiplier,traffic_multiplier,offered_price,score,max_wait_time_min,driver_availability,eligible_offer,offer_rank_for_passenger,recommendation_flag
O2022,D022,P041,R041,0,49,6,24,premium,premium,25.71,48.2,4.7,22.3,1.03,1.01,86.7,33.3,6,available,No,,Filtered out
O2023,D023,P041,R041,19,24,6,24,premium,premium,13,22.3,4.7,22.3,1.03,1.01,74.26,24.39,6,available,No,,Filtered out
O2024,D024,P041,R041,67,20,6,24,economical,premium,61.13,169.4,4.5,22.3,1.03,1.01,63.3,50.62,6,available,No,,Filtered out
O2025,D025,P041,R041,72,31,6,24,premium,premium,66.37,115.9,4.7,22.3,1.03,1.01,117.22,56,6,unavailable,No,,Filtered out
O2026,D026,P041,R041,40,30,6,24,balanced,premium,34.53,64.4,4.5,22.3,1.03,1.01,63.35,29.64,6,available,No,,Filtered out
O2027,D027,P041,R041,72,12,6,24,economical,premium,67.08,151.6,4.2,22.3,1.03,1.01,64.8,47.66,6,available,No,,Filtered out
O2028,D028,P041,R041,69,90,6,24,balanced,premium,91.24,191.7,4.4,22.3,1.03,1.01,105.72,67.86,6,available,No,,Filtered out
O2029,D029,P041,R041,17,33,6,24,balanced,premium,14.21,36.9,4.6,22.3,1.03,1.01,54.67,21.48,6,available,No,,Filtered out
O2030,D030,P041,R041,33,64,6,24,premium,premium,48.26,98.5,4.7,22.3,1.03,1.01,100.52,47.51,6,available,No,,Filtered out
O2031,D031,P041,R041,81,33,6,24,economical,premium,75.54,144.1,4,22.3,1.03,1.01,65.35,46.43,6,available,No,,Filtered out
O2032,D032,P041,R041,4,47,6,24,balanced,premium,23.09,59.3,4.5,22.3,1.03,1.01,62.22,28.28,6,available,No,,Filtered out
O2033,D033,P041,R041,26,87,6,24,balanced,premium,66.1,139.1,4.3,22.3,1.03,1.01,94.89,54.14,6,unavailable,No,,Filtered out
O2034,D034,P041,R041,20,22,6,24,balanced,premium,14.14,29.6,4.6,22.3,1.03,1.01,54.55,19.99,6,available,No,,Filtered out
O2035,D035,P041,R041,89,13,6,24,economical,premium,83.73,182.2,4.2,22.3,1.03,1.01,85.58,60.01,6,available,No,,Filtered out
O2036,D036,P041,R041,84,24,6,24,premium,premium,78,144.2,4.7,22.3,1.03,1.01,136.97,67.58,6,available,No,,Filtered out
O2037,D037,P041,R041,42,3,6,24,economical,premium,41.68,98.1,4.7,22.3,1.03,1.01,57.25,34.45,6,available,No,,Filtered out
O2038,D038,P041,R041,55,77,6,24,premium,premium,72.18,146.8,4.8,22.3,1.03,1.01,120.17,63.01,6,available,No,,Filtered out
O2039,D039,P041,R041,92,94,6,24,economical,premium,110.89,306.5,4.1,22.3,1.03,1.01,100.71,89.46,6,available,No,,Filtered out
O2040,D040,P041,R041,38,64,6,24,balanced,premium,51.22,92.3,4.3,22.3,1.03,1.01,80.1,40.34,6,available,No,,Filtered out
O2041,D041,P041,R041,22,78,6,24,balanced,premium,56.32,107.7,4.6,22.3,1.03,1.01,85.76,44.97,6,available,No,,Filtered out
O2042,D042,P041,R041,56,56,6,24,economical,premium,59.36,139.4,4,22.3,1.03,1.01,67.54,46.14,6,available,No,,Filtered out
O2043,D043,P041,R041,11,96,6,24,economical,premium,72.17,183.2,4.6,22.3,1.03,1.01,72.43,56.07,6,available,No,,Filtered out
O2044,D044,P041,R041,58,53,6,24,balanced,premium,59.54,151.3,4.4,22.3,1.03,1.01,87.85,54.42,6,available,No,,Filtered out
O2045,D045,P041,R041,98,13,6,24,balanced,premium,92.66,188.2,4.5,22.3,1.03,1.01,99.21,65.15,6,available,No,,Filtered out
O2046,D046,P041,R041,59,85,6,24,economical,premium,80.81,169.9,4.5,22.3,1.03,1.01,81.05,56.05,6,available,No,,Filtered out
O2047,D047,P041,R041,70,57,6,24,premium,premium,72.01,133.2,5,22.3,1.03,1.01,124.27,61.42,6,available,No,,Filtered out
O2048,D048,P041,R041,30,35,6,24,balanced,premium,26.4,60.3,4.4,22.3,1.03,1.01,60.46,28,6,available,No,,Filtered out
O2049,D049,P041,R041,19,90,6,24,economical,premium,67.27,152,4.2,22.3,1.03,1.01,61.38,46.71,6,available,No,,Filtered out
O2050,D050,P041,R041,89,2,6,24,economical,premium,85.87,186.8,4.4,22.3,1.03,1.01,79.18,58.91,6,available,No,,Filtered out
O2051,D001,P042,R042,75,54,70,16,balanced,balanced,38.33,83.6,4.4,20,1.15,0.97,67.19,58.62,11,available,No,,Filtered out
O2052,D002,P042,R042,57,75,70,16,economical,balanced,60.42,160.8,4.4,20,1.15,0.97,68.33,86.15,11,available,No,,Filtered out
O2053,D003,P042,R042,13,11,70,16,premium,balanced,57.22,91,4.9,20,1.15,0.97,102.08,76.81,11,available,No,,Filtered out
O2054,D004,P042,R042,70,37,70,16,economical,balanced,21,56.6,4.4,20,1.15,0.97,46.11,39.68,11,available,No,,Filtered out
O2055,D005,P042,R042,29,12,70,16,balanced,balanced,41.19,69.5,4.6,20,1.15,0.97,74.83,57.08,11,unavailable,No,,Filtered out
O2056,D006,P042,R042,9,77,70,16,economical,balanced,86.27,187,4.3,20,1.15,0.97,84.1,102.44,11,available,No,,Filtered out
O2057,D007,P042,R042,41,98,70,16,economical,balanced,86.98,181.8,4.1,20,1.15,0.97,86.07,101.54,11,available,No,,Filtered out
O2058,D008,P042,R042,27,83,70,16,economical,balanced,79.61,179.2,4.2,20,1.15,0.97,78.08,97.02,11,available,No,,Filtered out
O2059,D009,P042,R042,54,74,70,16,economical,balanced,60.17,135.7,4.3,20,1.15,0.97,67.87,77.18,11,available,No,,Filtered out
O2060,D010,P042,R042,87,54,70,16,economical,balanced,41.63,84.5,4.1,20,1.15,0.97,49.75,51.14,11,available,No,,Filtered out
O2061,D011,P042,R042,14,87,70,16,economical,balanced,90.43,176.4,4.7,20,1.15,0.97,89.94,101.27,11,available,No,,Filtered out
O2062,D012,P042,R042,33,64,70,16,balanced,balanced,60.61,127,4.5,20,1.15,0.97,90.26,84.17,11,available,No,,Filtered out
O2063,D013,P042,R042,99,67,70,16,balanced,balanced,58.67,101.4,4.6,20,1.15,0.97,78.59,69.94,11,available,No,,Filtered out
O2064,D014,P042,R042,72,10,70,16,balanced,balanced,6.32,13.7,4.4,20,1.15,0.97,48.55,25.76,11,available,No,,Filtered out
O2065,D015,P042,R042,33,67,70,16,balanced,balanced,63.01,115.6,4.8,20,1.15,0.97,84.28,77.43,11,available,No,,Filtered out
O2066,D016,P042,R042,47,56,70,16,balanced,balanced,46.14,77.7,4.6,20,1.15,0.97,74.31,59.71,11,available,No,,Filtered out
O2067,D017,P042,R042,80,7,70,16,balanced,balanced,13.45,33.6,4.3,20,1.15,0.97,48.39,32.68,11,available,No,,Filtered out
O2068,D018,P042,R042,73,73,70,16,economical,balanced,57.08,111.7,4.2,20,1.15,0.97,60.09,65.3,11,available,No,,Filtered out
O2069,D019,P042,R042,93,6,70,16,economical,balanced,25.08,64.5,4.3,20,1.15,0.97,44.82,41.88,11,available,No,,Filtered out
O2070,D020,P042,R042,57,17,70,16,balanced,balanced,13.04,22.7,4.3,20,1.15,0.97,53.39,31.11,11,available,No,,Filtered out
O2071,D021,P042,R042,69,1,70,16,economical,balanced,15.03,39,4.6,20,1.15,0.97,42.46,31.84,11,available,No,,Filtered out
O2072,D022,P042,R042,0,49,70,16,premium,balanced,77.39,137.5,4.7,20,1.15,0.97,137.41,109.02,11,available,No,,Filtered out
O2073,D023,P042,R042,19,24,70,16,premium,balanced,51.62,82.2,4.7,20,1.15,0.97,109.47,77.09,11,available,No,,Filtered out
O2074,D024,P042,R042,67,20,70,16,economical,balanced,5,14.2,4.5,20,1.15,0.97,31.34,18.17,11,available,No,,Filtered out
O2075,D025,P042,R042,72,31,70,16,premium,balanced,15.13,26.2,4.7,20,1.15,0.97,72.19,40.72,11,unavailable,No,,Filtered out
O2076,D026,P042,R042,40,30,70,16,balanced,balanced,33.11,59.4,4.5,20,1.15,0.97,62.47,48,11,available,No,,Filtered out
O2077,D027,P042,R042,72,12,70,16,economical,balanced,4.47,10.6,4.2,20,1.15,0.97,36.66,19.37,11,available,Yes,1,Show to passenger
O2078,D028,P042,R042,69,90,70,16,balanced,balanced,74.01,149.5,4.4,20,1.15,0.97,94.23,93.85,11,available,No,,Filtered out
O2079,D029,P042,R042,17,33,70,16,balanced,balanced,55.66,136,4.6,20,1.15,0.97,87.46,86.04,11,available,No,,Filtered out
O2080,D030,P042,R042,33,64,70,16,premium,balanced,60.61,118.6,4.7,20,1.15,0.97,110.96,90.5,11,available,No,,Filtered out
O2081,D031,P042,R042,81,33,70,16,economical,balanced,20.25,37.8,4,20,1.15,0.97,40.5,30.66,11,available,No,,Filtered out
O2082,D032,P042,R042,4,47,70,16,balanced,balanced,72.92,177.8,4.5,20,1.15,0.97,99.15,105.95,11,available,No,,Filtered out
O2083,D033,P042,R042,26,87,70,16,balanced,balanced,83.53,168.6,4.3,20,1.15,0.97,108.36,106.91,11,unavailable,No,,Filtered out
O2084,D034,P042,R042,20,22,70,16,balanced,balanced,50.36,98.7,4.6,20,1.15,0.97,83.21,71.07,11,available,No,,Filtered out
O2085,D035,P042,R042,89,13,70,16,economical,balanced,19.24,41,4.2,20,1.15,0.97,46.28,34.34,11,available,No,,Filtered out
O2086,D036,P042,R042,84,24,70,16,premium,balanced,16.12,29.4,4.7,20,1.15,0.97,77.02,44.01,11,available,No,,Filtered out
O2087,D037,P042,R042,42,3,70,16,economical,balanced,30.87,70.1,4.7,20,1.15,0.97,50.91,46.5,11,available,No,,Filtered out
O2088,D038,P042,R042,55,77,70,16,premium,balanced,62.82,122.9,4.8,20,1.15,0.97,112.09,92.5,11,available,No,,Filtered out
O2089,D039,P042,R042,92,94,70,16,economical,balanced,81.04,215.4,4.1,20,1.15,0.97,81.64,111.31,11,available,No,,Filtered out
O2090,D040,P042,R042,38,64,70,16,balanced,balanced,57.69,99.8,4.3,20,1.15,0.97,84.87,72.26,11,available,No,,Filtered out
O2091,D041,P042,R042,22,78,70,16,balanced,balanced,78.41,143.6,4.6,20,1.15,0.97,103.25,95.8,11,available,No,,Filtered out
O2092,D042,P042,R042,56,56,70,16,economical,balanced,42.38,95.9,4,20,1.15,0.97,57.9,58.82,11,available,No,,Filtered out
O2093,D043,P042,R042,11,96,70,16,economical,balanced,99.4,242,4.6,20,1.15,0.97,88.26,123.5,11,available,No,,Filtered out
O2094,D044,P042,R042,58,53,70,16,balanced,balanced,38.9,95.3,4.4,20,1.15,0.97,73.04,65.34,11,available,No,,Filtered out
O2095,D045,P042,R042,98,13,70,16,balanced,balanced,28.16,55.6,4.5,20,1.15,0.97,60.56,45.81,11,available,No,,Filtered out
O2096,D046,P042,R042,59,85,70,16,economical,balanced,69.87,141.2,4.5,20,1.15,0.97,74.3,81.96,11,available,No,,Filtered out
O2097,D047,P042,R042,70,57,70,16,premium,balanced,41,73.3,5,20,1.15,0.97,96.43,68.05,11,available,No,,Filtered out
O2098,D048,P042,R042,30,35,70,16,balanced,balanced,44.28,96.4,4.4,20,1.15,0.97,74.09,66.2,11,available,No,,Filtered out
O2099,D049,P042,R042,19,90,70,16,economical,balanced,89.87,194.7,4.2,20,1.15,0.97,72.26,99.82,11,available,No,,Filtered out
O2100,D050,P042,R042,89,2,70,16,economical,balanced,23.6,50.1,4.4,20,1.15,0.97,46.22,37.45,11,available,No,,Filtered out
O2101,D001,P043,R043,75,54,30,90,balanced,fast,57.63,131.6,4.4,4.6,1.15,1.02,56.34,102.95,8,available,No,,Filtered out
O2102,D002,P043,R043,57,75,30,90,economical,fast,30.89,86.9,4.4,4.6,1.15,1.02,29.12,66.21,8,available,No,,Filtered out
O2103,D003,P043,R043,13,11,30,90,premium,fast,80.81,134.7,4.9,4.6,1.15,1.02,86.48,111.1,8,available,No,,Filtered out
O2104,D004,P043,R043,70,37,30,90,economical,fast,66.4,185.7,4.4,4.6,1.15,1.02,54.27,140.4,8,available,No,,Filtered out
O2105,D005,P043,R043,29,12,30,90,balanced,fast,78.01,137.4,4.6,4.6,1.15,1.02,74.11,110.54,8,unavailable,No,,Filtered out
O2106,D006,P043,R043,9,77,30,90,economical,fast,24.7,57,4.3,4.6,1.15,1.02,26.17,44.7,8,available,No,,Filtered out
O2107,D007,P043,R043,41,98,30,90,economical,fast,13.6,30.7,4.1,4.6,1.15,1.02,20.11,25.1,8,available,No,,Filtered out
O2108,D008,P043,R043,27,83,30,90,economical,fast,7.62,18.9,4.2,4.6,1.15,1.02,15.1,15.83,8,available,No,,Filtered out
O2109,D009,P043,R043,54,74,30,90,economical,fast,28.84,68.9,4.3,4.6,1.15,1.02,28.36,53.47,8,available,No,,Filtered out
O2110,D010,P043,R043,87,54,30,90,economical,fast,67.42,143.3,4.1,4.6,1.15,1.02,43.09,108.52,8,available,No,,Filtered out
O2111,D011,P043,R043,14,87,30,90,economical,fast,16.28,34.2,4.7,4.6,1.15,1.02,21.4,27.75,8,available,No,,Filtered out
O2112,D012,P043,R043,33,64,30,90,balanced,fast,26.17,58.2,4.5,4.6,1.15,1.02,35.78,47.45,8,available,No,,Filtered out
O2113,D013,P043,R043,99,67,30,90,balanced,fast,72.73,131.9,4.6,4.6,1.15,1.02,62.15,104.3,8,available,No,,Filtered out
O2114,D014,P043,R043,72,10,30,90,balanced,fast,90.35,191.7,4.4,4.6,1.15,1.02,74.79,148.71,8,available,No,,Filtered out
O2115,D015,P043,R043,33,67,30,90,balanced,fast,23.19,45.4,4.8,4.6,1.15,1.02,30.9,37.48,8,available,No,,Filtered out
O2116,D016,P043,R043,47,56,30,90,balanced,fast,38.01,67.5,4.6,4.6,1.15,1.02,40.26,54.84,8,available,No,,Filtered out
O2117,D017,P043,R043,80,7,30,90,balanced,fast,96.9,248.1,4.3,4.6,1.15,1.02,75.76,188.39,8,available,No,,Filtered out
O2118,D018,P043,R043,73,73,30,90,economical,fast,46.24,95.3,4.2,4.6,1.15,1.02,33.17,72.92,8,available,No,,Filtered out
O2119,D019,P043,R043,93,6,30,90,economical,fast,105,280.4,4.3,4.6,1.15,1.02,66.64,209.18,8,available,No,,Filtered out
O2120,D020,P043,R043,57,17,30,90,balanced,fast,77.83,137.1,4.3,4.6,1.15,1.02,66.1,108.76,8,available,No,,Filtered out
O2121,D021,P043,R043,69,1,30,90,economical,fast,97.17,259.6,4.6,4.6,1.15,1.02,65.96,194.45,8,available,No,,Filtered out
O2122,D022,P043,R043,0,49,30,90,premium,fast,50.8,95.2,4.7,4.6,1.15,1.02,72.39,80.65,8,available,No,,Filtered out
O2123,D023,P043,R043,19,24,30,90,premium,fast,66.91,111.7,4.7,4.6,1.15,1.02,83.54,94.43,8,available,No,,Filtered out
O2124,D024,P043,R043,67,20,30,90,economical,fast,79.18,221.3,4.5,4.6,1.15,1.02,54.85,165.43,8,available,No,,Filtered out
O2125,D025,P043,R043,72,31,30,90,premium,fast,72.42,127.6,4.7,4.6,1.15,1.02,83.65,105.58,8,unavailable,No,,Filtered out
O2126,D026,P043,R043,40,30,30,90,balanced,fast,60.83,113.8,4.5,4.6,1.15,1.02,54.1,90.03,8,available,No,,Filtered out
O2127,D027,P043,R043,72,12,30,90,economical,fast,88.59,201.8,4.2,4.6,1.15,1.02,51.85,151.21,8,available,No,,Filtered out
O2128,D028,P043,R043,69,90,30,90,balanced,fast,39,83.3,4.4,4.6,1.15,1.02,41.37,66.14,8,available,No,,Filtered out
O2129,D029,P043,R043,17,33,30,90,balanced,fast,58.46,150.1,4.6,4.6,1.15,1.02,61.87,116.98,8,available,No,,Filtered out
O2130,D030,P043,R043,33,64,30,90,premium,fast,26.17,54.4,4.7,4.6,1.15,1.02,43.96,46.4,8,available,No,,Filtered out
O2131,D031,P043,R043,81,33,30,90,economical,fast,76.49,147.3,4,4.6,1.15,1.02,45.98,111.91,8,available,No,,Filtered out
O2132,D032,P043,R043,4,47,30,90,balanced,fast,50.25,129.1,4.5,4.6,1.15,1.02,52.62,100.44,8,available,No,,Filtered out
O2133,D033,P043,R043,26,87,30,90,balanced,fast,5,11.6,4.3,4.6,1.15,1.02,18.85,11.46,8,unavailable,No,,Filtered out
O2134,D034,P043,R043,20,22,30,90,balanced,fast,68.73,141.2,4.6,4.6,1.15,1.02,69.04,112.19,8,available,No,,Filtered out
O2135,D035,P043,R043,89,13,30,90,economical,fast,97.01,213,4.2,4.6,1.15,1.02,71.22,162.92,8,available,No,,Filtered out
O2136,D036,P043,R043,84,24,30,90,premium,fast,85.28,159.2,4.7,4.6,1.15,1.02,105.32,132.03,8,available,No,,Filtered out
O2137,D037,P043,R043,42,3,30,90,economical,fast,87.82,207.7,4.7,4.6,1.15,1.02,63.62,157.64,8,available,No,,Filtered out
O2138,D038,P043,R043,55,77,30,90,premium,fast,28.18,58.5,4.8,4.6,1.15,1.02,44.59,49.39,8,available,No,,Filtered out
O2139,D039,P043,R043,92,94,30,90,economical,fast,62.13,173.8,4.1,4.6,1.15,1.02,50.94,131.44,8,available,No,,Filtered out
O2140,D040,P043,R043,38,64,30,90,balanced,fast,27.2,50,4.3,4.6,1.15,1.02,34.46,41.46,8,available,No,,Filtered out
O2141,D041,P043,R043,22,78,30,90,balanced,fast,14.42,28.6,4.6,4.6,1.15,1.02,25.61,24.68,8,available,No,,Filtered out
O2142,D042,P043,R043,56,56,30,90,economical,fast,42.8,101.7,4,4.6,1.15,1.02,36,77.99,8,available,No,,Filtered out
O2143,D043,P043,R043,11,96,30,90,economical,fast,19.92,51.8,4.6,4.6,1.15,1.02,22.33,40.27,8,available,No,,Filtered out
O2144,D044,P043,R043,58,53,30,90,balanced,fast,46.4,119.3,4.4,4.6,1.15,1.02,48.33,92.74,8,available,No,,Filtered out
O2145,D045,P043,R043,98,13,30,90,balanced,fast,102.73,210.6,4.5,4.6,1.15,1.02,76.96,162.36,8,available,No,,Filtered out
O2146,D046,P043,R043,59,85,30,90,economical,fast,29.43,63.1,4.5,4.6,1.15,1.02,29.57,49.63,8,available,No,,Filtered out
O2147,D047,P043,R043,70,57,30,90,premium,fast,51.86,97.2,5,4.6,1.15,1.02,68.13,81.17,8,available,No,,Filtered out
O2148,D048,P043,R043,30,35,30,90,balanced,fast,55,125.7,4.4,4.6,1.15,1.02,56.03,98.76,8,available,No,,Filtered out
O2149,D049,P043,R043,19,90,30,90,economical,fast,11,25.9,4.2,4.6,1.15,1.02,15.45,20.8,8,available,No,,Filtered out
O2150,D050,P043,R043,89,2,30,90,economical,fast,105.95,232.6,4.4,4.6,1.15,1.02,67.55,175.89,8,available,No,,Filtered out
O2151,D001,P044,R044,75,54,14,59,balanced,fast,61.2,191.4,4.4,12.6,1.16,1.4,72.35,148.01,5,available,No,,Filtered out
O2152,D002,P044,R044,57,75,14,59,economical,fast,45.88,176.2,4.4,12.6,1.16,1.4,49.44,132.79,5,available,No,,Filtered out
O2153,D003,P044,R044,13,11,14,59,premium,fast,48.01,110,4.9,12.6,1.16,1.4,77.58,92.03,5,available,No,,Filtered out
O2154,D004,P044,R044,70,37,14,59,economical,fast,60.17,230.7,4.4,12.6,1.16,1.4,61.29,173.31,5,available,No,,Filtered out
O2155,D005,P044,R044,29,12,14,59,balanced,fast,49.34,119.4,4.6,12.6,1.16,1.4,67.53,96.63,5,unavailable,No,,Filtered out
O2156,D006,P044,R044,9,77,14,59,economical,fast,18.68,59.1,4.3,12.6,1.16,1.4,33.99,47.74,5,available,No,,Filtered out
O2157,D007,P044,R044,41,98,14,59,economical,fast,47.43,143.3,4.1,12.6,1.16,1.4,52,110.3,5,available,No,,Filtered out
O2158,D008,P044,R044,27,83,14,59,economical,fast,27.29,89.2,4.2,12.6,1.16,1.4,38.05,69.63,5,available,No,,Filtered out
O2159,D009,P044,R044,54,74,14,59,economical,fast,42.72,139,4.3,12.6,1.16,1.4,47.7,106.41,5,available,No,,Filtered out
O2160,D010,P044,R044,87,54,14,59,economical,fast,73.17,212.9,4.1,12.6,1.16,1.4,55.68,159.76,5,available,No,,Filtered out
O2161,D011,P044,R044,14,87,14,59,economical,fast,28,79.4,4.7,12.6,1.16,1.4,40,63.11,5,available,No,,Filtered out
O2162,D012,P044,R044,33,64,14,59,balanced,fast,19.65,60,4.5,12.6,1.16,1.4,44.99,50.55,5,available,No,,Filtered out
O2163,D013,P044,R044,99,67,14,59,balanced,fast,85.38,211.9,4.6,12.6,1.16,1.4,84.24,164.72,5,available,No,,Filtered out
O2164,D014,P044,R044,72,10,14,59,balanced,fast,75.93,220.9,4.4,12.6,1.16,1.4,80.66,170.32,5,available,No,,Filtered out
O2165,D015,P044,R044,33,67,14,59,balanced,fast,20.62,55.1,4.8,12.6,1.16,1.4,42.53,46.6,5,available,No,,Filtered out
O2166,D016,P044,R044,47,56,14,59,balanced,fast,33.14,80.5,4.6,12.6,1.16,1.4,51.97,66.28,5,available,No,,Filtered out
O2167,D017,P044,R044,80,7,14,59,balanced,fast,84.02,295.1,4.3,12.6,1.16,1.4,81.23,222.39,5,available,No,,Filtered out
O2168,D018,P044,R044,73,73,14,59,economical,fast,60.64,170.8,4.2,12.6,1.16,1.4,51.61,129.46,5,available,No,,Filtered out
O2169,D019,P044,R044,93,6,14,59,economical,fast,95.13,348.4,4.3,12.6,1.16,1.4,72.22,257.89,5,available,No,,Filtered out
O2170,D020,P044,R044,57,17,14,59,balanced,fast,60.11,145.3,4.3,12.6,1.16,1.4,70.06,115.29,5,available,No,,Filtered out
O2171,D021,P044,R044,69,1,14,59,economical,fast,79.93,292.9,4.6,12.6,1.16,1.4,68.15,218.2,5,available,No,,Filtered out
O2172,D022,P044,R044,0,49,14,59,premium,fast,17.2,44.8,4.7,12.6,1.16,1.4,59.98,42.89,5,available,No,,Filtered out
O2173,D023,P044,R044,19,24,14,59,premium,fast,35.36,81.3,4.7,12.6,1.16,1.4,75.81,71.6,5,available,No,,Filtered out
O2174,D024,P044,R044,67,20,14,59,economical,fast,65.8,252.2,4.5,12.6,1.16,1.4,57.11,187.51,5,available,No,,Filtered out
O2175,D025,P044,R044,72,31,14,59,premium,fast,64.4,155.6,4.7,12.6,1.16,1.4,97.11,127.87,5,unavailable,No,,Filtered out
O2176,D026,P044,R044,40,30,14,59,balanced,fast,38.95,100.1,4.5,12.6,1.16,1.4,53.78,80.38,5,available,No,,Filtered out
O2177,D027,P044,R044,72,12,14,59,economical,fast,74.65,233.2,4.2,12.6,1.16,1.4,57.51,174.32,5,available,No,,Filtered out
O2178,D028,P044,R044,69,90,14,59,balanced,fast,63.13,183.9,4.4,12.6,1.16,1.4,73.02,142.89,5,available,No,,Filtered out
O2179,D029,P044,R044,17,33,14,59,balanced,fast,26.17,92.6,4.6,12.6,1.16,1.4,51,74.56,5,available,No,,Filtered out
O2180,D030,P044,R044,33,64,14,59,premium,fast,19.65,56,4.7,12.6,1.16,1.4,58.53,50.44,5,available,No,,Filtered out
O2181,D031,P044,R044,81,33,14,59,economical,fast,71.87,189.7,4,12.6,1.16,1.4,54.34,143.26,5,available,No,,Filtered out
O2182,D032,P044,R044,4,47,14,59,balanced,fast,15.62,55.7,4.5,12.6,1.16,1.4,42.66,47.07,5,available,No,,Filtered out
O2183,D033,P044,R044,26,87,14,59,balanced,fast,30.46,89.2,4.3,12.6,1.16,1.4,53.74,72.76,5,unavailable,No,,Filtered out
O2184,D034,P044,R044,20,22,14,59,balanced,fast,37.48,105.9,4.6,12.6,1.16,1.4,59.46,85.56,5,available,No,,Filtered out
O2185,D035,P044,R044,89,13,14,59,economical,fast,87.98,264.9,4.2,12.6,1.16,1.4,77.56,200.52,5,available,No,,Filtered out
O2186,D036,P044,R044,84,24,14,59,premium,fast,78.26,200.2,4.7,12.6,1.16,1.4,118.93,163.46,5,available,No,,Filtered out
O2187,D037,P044,R044,42,3,14,59,economical,fast,62.61,203.3,4.7,12.6,1.16,1.4,59.75,153.79,5,available,No,,Filtered out
O2188,D038,P044,R044,55,77,14,59,premium,fast,44.78,126.4,4.8,12.6,1.16,1.4,78.71,103.74,5,available,No,,Filtered out
O2189,D039,P044,R044,92,94,14,59,economical,fast,85.49,327.4,4.1,12.6,1.16,1.4,75.68,243.91,5,available,No,,Filtered out
O2190,D040,P044,R044,38,64,14,59,balanced,fast,24.52,61.6,4.3,12.6,1.16,1.4,47.33,52.16,5,available,No,,Filtered out
O2191,D041,P044,R044,22,78,14,59,balanced,fast,20.62,55.1,4.6,12.6,1.16,1.4,44.77,47.06,5,available,No,,Filtered out
O2192,D042,P044,R044,56,56,14,59,economical,fast,42.11,137,4,12.6,1.16,1.4,47.26,104.95,5,available,No,,Filtered out
O2193,D043,P044,R044,11,96,14,59,economical,fast,37.12,130.9,4.6,12.6,1.16,1.4,42.75,99.72,5,available,No,,Filtered out
O2194,D044,P044,R044,58,53,14,59,balanced,fast,44.41,156.4,4.4,12.6,1.16,1.4,62.75,121.59,5,available,No,,Filtered out
O2195,D045,P044,R044,98,13,14,59,balanced,fast,95.77,269.2,4.5,12.6,1.16,1.4,87.71,205.53,5,available,No,,Filtered out
O2196,D046,P044,R044,59,85,14,59,economical,fast,51.97,151.5,4.5,12.6,1.16,1.4,53.9,116.38,5,available,No,,Filtered out
O2197,D047,P044,R044,70,57,14,59,premium,fast,56.04,143.6,5,12.6,1.16,1.4,91.94,118.41,5,available,No,,Filtered out
O2198,D048,P044,R044,30,35,14,59,balanced,fast,28.84,90.7,4.4,12.6,1.16,1.4,49.95,73.04,5,available,No,,Filtered out
O2199,D049,P044,R044,19,90,14,59,economical,fast,31.4,98.7,4.2,12.6,1.16,1.4,35.22,75.71,5,available,No,,Filtered out
O2200,D050,P044,R044,89,2,14,59,economical,fast,94.2,283.6,4.4,12.6,1.16,1.4,73.07,212.69,5,available,No,,Filtered out
O2201,D001,P045,R045,75,54,90,34,balanced,balanced,25,62.1,4.4,23.6,1.07,1.1,60.41,48.04,9,available,No,,Filtered out
O2202,D002,P045,R045,57,75,90,34,economical,balanced,52.63,158.9,4.4,23.6,1.07,1.1,66.5,84.66,9,available,No,,Filtered out
O2203,D003,P045,R045,13,11,90,34,premium,balanced,80.36,144.3,4.9,23.6,1.07,1.1,126.03,106.24,9,available,No,,Filtered out
